,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,label
20,17.14102674,6.039607314,-2.632916699,-2.461954232,-2.609477403,-1.670467544,1.669850692,-2.438539603,-1.659849896,-1.150596573,-1.189467958,-1.741250396,1.82285103,2.065287441,0.263670483,0.947345763,-0.175419581,-1.04243898,0.497420573,-0.184716071,-0.241274518,0.816879971,-0.287689846,0.311821485,-0.299347092,0.811253864,-1.777024996,0.402595472,-1.280085642,-0.566063771,0.316887222,-0.256861096,-0.463454079,1.244491129,0.266305817,-0.190714108,0.057542576,0.422023829,1.610771437,0.618743386,-0.155228948,0.168018626,1
21,8.388555502,6.821348234,-2.318927482,0.009353736,-2.946420893,-2.636748337,0.092204857,-1.887864401,1.459679161,-1.994778397,-1.883701405,-0.575774367,2.012630999,-1.521422313,-2.64241174,0.111224787,0.030086525,0.027470863,1.945660248,-0.508119958,-2.059005549,1.542086208,-1.731473574,0.160833496,0.382509144,1.135472795,-0.359392485,1.292575115,-0.244268509,-0.034043148,-0.630343656,1.096373126,1.079225974,-0.125012266,-0.080056492,0.424459207,0.155467976,0.261045368,-0.559120889,-2.543114274,-1.691660425,1.012566626,1
22,2.595245577,3.603343112,-5.683762598,-4.205349741,-3.315455374,-0.99934557,0.308785981,-1.045506181,2.478192531,0.593374636,0.23242611,2.107161247,0.62273988,1.659871417,1.652944932,3.678605738,-2.665320577,-0.303311685,-0.546402341,0.4185433,-0.92368077,0.619695223,0.012793952,0.426605264,-0.195986152,1.029298457,3.655022082,-1.64379985,1.529397718,0.398040564,-0.024550729,-1.144888292,0.166375328,0.323563041,-0.148791776,-0.745634234,-0.999934464,0.073212659,0.775310454,1.274268396,0.979058903,0.684476018,1
23,22.90781527,-0.58485299,-1.935252532,0.328903385,-1.163156162,0.682647823,1.3047646,-1.988245128,-0.379301601,-0.670725801,0.97026719,-0.479103321,-0.076215604,1.528506086,-0.160803214,1.439372449,-0.131619442,-1.072976046,0.522769719,-0.983604039,-0.274974969,-1.200175775,0.018403336,1.072018169,0.765975953,-0.178224793,-0.493952086,0.385981266,0.04139171,-0.28590803,0.307804759,-0.10370393,0.241650592,0.200444625,-0.103649187,-0.24511492,-0.247586797,-0.197171062,-0.067362042,-0.267462513,0.005502241,-0.964994549,1
24,-5.060006816,-8.130881599,-2.815055941,3.611850516,0.648890554,-2.564653385,-0.459061127,0.690322778,-2.682787749,1.293313973,1.073332834,0.593245337,-0.175711124,1.686594536,2.008947907,2.847957854,-0.864943581,-1.089506033,0.746606008,1.542096949,-1.680648008,0.691174637,2.953514821,1.216094413,-1.269618205,-0.490564307,-1.435005087,1.145071964,-0.148610742,0.048367124,2.321306504,-1.676285509,0.855432438,0.083822611,0.626592711,-1.123497466,0.864328331,-0.792247305,0.846172416,0.034368409,0.337710293,1.87294474,1
25,20.47495003,4.439955,-3.984879572,-0.239973667,0.323144099,-1.340277994,1.357311972,-3.639507117,-1.687891291,-0.026541566,1.287598901,-1.135685915,0.615943537,-0.400032593,-1.048509916,1.486777939,-0.410880386,0.311223388,0.428995617,-0.833059827,-0.437300666,0.973746107,-0.460631044,1.091169796,-0.144077243,0.75113761,-0.199856579,1.580940863,-0.556494641,-0.79074547,-0.68072225,0.02796683,0.221925871,1.025712459,0.668343231,0.521472903,1.295631388,-0.331246096,-0.225085985,0.295978095,0.406341776,0.696035065,1
26,23.06999077,-0.1092797,-3.965702218,2.148939377,-0.307674434,0.185719639,1.755829782,-3.117600264,-1.664599537,0.054383249,0.870212207,0.149949436,1.377560211,1.746318107,-0.983952117,1.30976608,0.074292722,-0.358573729,0.507974629,-0.1257097,0.309967717,-0.785214079,-0.24545004,0.800092173,-0.26353044,1.082172955,0.155711441,0.820851393,-0.125036049,-0.295632614,0.089143551,0.204187726,-0.133052665,0.795713034,-0.445568391,-0.242656779,0.643234027,0.355915759,-0.658049909,0.043567771,0.010256622,0.095772707,1
27,20.01472488,3.744159809,-3.397473699,-0.038154823,-0.739822532,-0.631175994,0.395075064,-2.044452534,-1.838838134,-1.099966034,0.406134712,-0.63059319,1.199141674,1.714972421,-1.002681076,2.033564099,0.231931441,-0.511555366,1.052761387,-1.167983499,-0.739670466,0.952794289,-0.064798511,1.11422535,-0.20189126,-0.186854057,0.474039185,1.470685578,-0.096870251,-0.35540677,-0.057445926,0.332782399,0.249569888,0.650537239,-0.090148929,-0.957579405,0.351385436,0.09315673,-0.794628953,0.031747668,0.197202504,-0.794101008,1
28,20.26206761,4.752362552,-4.106051997,-0.479742647,0.118819561,-1.529143306,0.737546019,-3.799284345,-1.437189278,0.129722673,1.384284014,-1.152863702,0.878898713,-0.087434642,-1.055545868,1.220473994,-0.169897648,0.373735166,-0.150682136,-1.111184329,-0.224500764,0.912688091,-0.236840286,0.661448148,-0.090131348,0.100496696,0.552039817,0.984476551,-0.304676565,-0.49555507,-0.616061049,0.540878315,0.17346582,1.203153028,0.098167994,-0.190596872,0.700514634,0.444479822,0.650051688,0.352341803,-1.687982294,0.017701375,1
29,-1.034365777,-3.234424845,-3.205415736,1.669119138,-1.084497355,3.281755017,1.421210904,-1.300800915,1.983441382,0.61645361,2.597095351,-1.120535116,0.670142892,0.905543589,-1.500368027,-0.269611355,0.383952053,0.466250936,0.678221127,0.211044263,0.063451905,1.859580193,-0.864338488,1.009186228,-1.496627593,0.554644482,-1.963378412,-0.849273474,1.019087592,-0.609852794,0.526082498,0.447724667,-2.3371877,1.872812638,0.659457313,-0.599828478,0.900792156,0.269020757,-1.317670902,1.035041126,0.285040017,-0.811638052,1
